Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations,year,Participant Gender,Participant Name,Participant Age Group,# Casualties,Latitude,Longitude,Day Name,Month
2018-11-22,Ohio,Toledo,I-75 and Collingwood Blvd,0.0,1.0,0.0,0.0,3.0,,2018,,,,1.0,39.8560679,-4.0239568,Thursday,November
2018-11-23,Florida,Miami,5801 NW 27th Ave,5.0,2.0,0.0,0.0,0.0,,2018,,,,7.0,25.7741728,-80.19362,Friday,November
2018-11-24,Oregon,Harrisburg,,0.0,1.0,0.0,0.0,0.0,,2018,,,,1.0,40.2663107,-76.8861122,Saturday,November
2018-11-25,Texas,Houston,4500 block of Yale St,3.0,1.0,0.0,0.0,0.0,,2018,,,,4.0,29.7589382,-95.3676974,Sunday,November
2018-11-25,Alabama,Mobile,I-10 and Virginia St,1.0,0.0,0.0,0.0,1.0,,2018,,,,1.0,30.6867339,-88.0848929,Sunday,November
2018-11-25,Pennsylvania,Philadelphia,60th St and Ludlow St,3.0,0.0,0.0,0.0,1.0,,2018,,,,3.0,39.9527237,-75.1635262,Sunday,November
2018-11-27,Maryland,Baltimore,600 block of N Ellwood Ave,2.0,0.0,0.0,0.0,0.0,,2018,,,,2.0,39.2908816,-76.610759,Tuesday,November
2018-11-27,Florida,Fort Pierce,2500 block of S 30th St,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,27.4467056,-80.3256056,Tuesday,November
2018-11-27,Georgia,Columbus,6 Stuart Dr,0.0,2.0,0.0,0.0,1.0,,2018,,,,2.0,39.9622601,-83.0007065,Tuesday,November
2018-11-27,Michigan,Pontiac,900 block of Joslyn Ave,1.0,0.0,0.0,0.0,2.0,,2018,,,,1.0,42.6389216,-83.2910468,Tuesday,November
2018-11-29,South Carolina,Cheraw,31 Cleveland St,1.0,0.0,0.0,0.0,3.0,,2018,,,,1.0,38.1069515,-103.5102184,Thursday,November
2018-11-29,Kentucky,Louisville,2500 block of Elliott Ave,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,38.2542376,-85.759407,Thursday,November
2018-11-29,Louisiana,Shreveport,4600 block of Lyba St,3.0,0.0,0.0,0.0,0.0,,2018,,,,3.0,32.4707862,-93.7559378,Thursday,November
2018-11-29,Kansas,Kansas City,S 72nd St and Kansas Ave,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,39.100105,-94.5781416,Thursday,November
2018-11-29,Louisiana,New Orleans,1200 block of Sumner St,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,29.9759983,-90.0782127,Thursday,November
2018-11-29,Indiana,Lebanon,300 block of N Park St,0.0,1.0,0.0,0.0,0.0,,2018,,,,1.0,33.8750629,35.843409,Thursday,November
2018-11-29,Mississippi,Jackson,2500 N State St,2.0,0.0,0.0,0.0,1.0,,2018,,,,2.0,32.3086744,-90.1983063,Thursday,November
2018-11-30,Kentucky,Louisville,3600 block of Stanton Blvd,2.0,1.0,0.0,0.0,0.0,,2018,,,,3.0,38.2542376,-85.759407,Friday,November
2018-12-04,Kansas,Wichita,E 21st St N and Main St,2.0,0.0,0.0,0.0,0.0,,2018,,,,2.0,37.6922361,-97.3375448,Tuesday,December
2018-12-05,Mississippi,Nettleton,30013 Clay Hill Rd,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,34.089803,-88.6223964,Wednesday,December
2018-12-07,Pennsylvania,Scranton,2200 block of Adams Ave,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,41.4086874,-75.6621294,Friday,December
2018-12-08,Tennessee,Antioch,Volunteer Dr,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,36.0600602,-86.6722192,Saturday,December
2018-12-08,New Mexico,Gallup,915 Rte 66,1.0,0.0,0.0,0.0,1.0,,2018,,,,1.0,35.5283506,-108.743907,Saturday,December
2018-12-08,Michigan,Detroit,13000 block of Flanders St,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,42.3315509,-83.0466403,Saturday,December
2018-12-08,Texas,Katy,20000 Little Bighorn Dr,1.0,0.0,0.0,0.0,2.0,,2018,,,,1.0,29.7857853,-95.8243956,Saturday,December
2018-12-08,Oklahoma,Tulsa,1614 East Young St,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,36.1563122,-95.9927516,Saturday,December
2018-12-09,Texas,Sundown,Fort Stanton Dr and Grey Hawk Ln,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,33.456207,-102.489357,Sunday,December
2018-12-10,Missouri,Saint Louis,6700 block of Schofield Ave,2.0,0.0,0.0,0.0,0.0,,2018,,,,2.0,38.6280278,-90.1910154,Monday,December
2018-12-11,California,San Francisco,Oakdale Ave and Baldwin Court,2.0,0.0,0.0,0.0,0.0,,2018,,,,2.0,37.7790262,-122.419906,Tuesday,December
2018-12-12,Oklahoma,Tulsa,,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,36.1563122,-95.9927516,Wednesday,December
2018-12-13,Alabama,Birmingham,609 Calahan Rd,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,52.4796992,-1.9026911,Thursday,December
2018-12-13,Louisiana,Baton Rouge,650 N Ardenwood Dr,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,30.4494155,-91.1869659,Thursday,December
2018-12-13,Georgia,Savannah,1500 block of Georgia Ave,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,32.0790074,-81.0921335,Thursday,December
2018-12-14,Michigan,Roseville,16415 Dort St,0.0,1.0,0.0,0.0,0.0,,2018,,,,1.0,38.7521235,-121.2880059,Friday,December
2018-12-14,California,Fresno,McKenzie St and 9th St,2.0,0.0,0.0,0.0,0.0,,2018,,,,2.0,36.7295295,-119.70886126075588,Friday,December
2018-12-14,Missouri,Florissant,13 Holly Ln,0.0,1.0,0.0,0.0,0.0,,2018,,,,1.0,38.7919683,-90.3227803,Friday,December
2018-12-16,Florida,Homestead,11441 SW 242nd Ln,0.0,3.0,0.0,1.0,0.0,,2018,,,,4.0,25.4718946,-80.4759905,Sunday,December
2018-12-16,North Carolina,Charlotte,10500 block of Glory Meadow Ct,2.0,0.0,0.0,0.0,0.0,,2018,,,,2.0,35.2272086,-80.8430827,Sunday,December
2018-12-19,Florida,Valrico,1512 Emerald Hill Way,0.0,3.0,0.0,1.0,0.0,,2018,,,,4.0,27.9484265,-82.23621545220522,Wednesday,December
2018-12-20,Texas,Temple,110 W Virginia Ave,1.0,2.0,0.0,1.0,0.0,,2018,,,,4.0,31.098207,-97.3427847,Thursday,December
2018-12-23,Mississippi,Jackson,3200 block of Downing St,1.0,0.0,0.0,0.0,1.0,,2018,,,,1.0,32.3086744,-90.1983063,Sunday,December
2018-12-23,Delaware,Milford,300 Aurora Pl,1.0,0.0,0.0,0.0,1.0,,2018,,,,1.0,41.2222218,-73.0570603,Sunday,December
2018-12-23,South Carolina,Allendale,1800 block of Razor Rd,1.0,0.0,0.0,0.0,1.0,,2018,,,,1.0,32.9635006,-81.3400056,Sunday,December
2018-12-24,Tennessee,Memphis,Jackson Ave and N Evergreen St,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,35.1460249,-90.0517638,Monday,December
2018-12-24,Louisiana,Shreveport,4201 Cadbury Ct,1.0,1.0,0.0,0.0,0.0,,2018,,,,2.0,32.4707862,-93.7559378,Monday,December
2018-12-26,Texas,Houston,1313 S Loop W,1.0,0.0,0.0,0.0,1.0,,2018,,,,1.0,29.7589382,-95.3676974,Wednesday,December
2018-12-26,Florida,Pahokee,300 block of Shirley Dr,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,26.8200607,-80.6653351,Wednesday,December
2018-12-27,Arkansas,Little Rock,2A Eagle Hill Dr,0.0,2.0,0.0,0.0,1.0,,2018,,,,2.0,34.7465071,-92.2896267,Thursday,December
2018-12-27,Missouri,Union Star,,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,39.9805509,-94.5944045,Thursday,December
2018-12-27,Tennessee,Nashville,960 Blank St,1.0,0.0,0.0,0.0,1.0,,2018,,,,1.0,36.1622767,-86.7742984,Thursday,December
2018-12-28,Florida,Jacksonville,3109 W 15th St,2.0,0.0,0.0,0.0,0.0,,2018,,,,2.0,30.3321838,-81.655651,Friday,December
2018-12-28,Ohio,Cincinnati,900 block of Burton Ave,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,39.1014537,-84.5124602,Friday,December
2018-12-28,Missouri,Saint Charles,150 Whetstone Dr,0.0,4.0,1.0,0.0,1.0,,2018,,,,5.0,38.783855,-90.481677,Friday,December
2018-12-29,Georgia,Atlanta,1975 North Ave,1.0,0.0,0.0,0.0,1.0,,2018,,,,1.0,33.7489924,-84.3902644,Saturday,December
2018-12-29,Indiana,Marion,2300 block of Gallatin St,0.0,3.0,0.0,0.0,2.0,,2018,,,,3.0,32.7931661,-94.344488,Saturday,December
2018-12-29,Texas,Fort Worth,1500 block of E Berry St,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,32.753177,-97.3327459,Saturday,December
2018-12-30,Texas,Houston,15491 Wallisville Rd,1.0,1.0,0.0,0.0,2.0,,2018,,,,2.0,29.7589382,-95.3676974,Sunday,December
2018-12-30,California,Madera,20000 block of Avenue 6,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,37.1716264,-119.7737991,Sunday,December
2018-12-30,North Carolina,Randleman,1029 High Point St,1.0,0.0,0.0,0.0,0.0,,2018,,,,1.0,35.8179143,-79.8030873,Sunday,December
2019-01-05,Utah,Orem,50 W University Parkway,,,,,,,2019,male,Officer Joseph Shinners,Adult 18+,,40.2981599,-111.6944313,Saturday,January
2019-01-09,Louisiana,Shreveport,1633 Midway Ave,,,,,,,2019,female,Ofc Chatéri Payne,Adult 18+,,32.4707862,-93.7559378,Wednesday,January
2019-01-10,California,Davis,5th St and D St,,,,,,,2019,female,Officer Natalie Corona,Adult 18+,,40.7474784,-92.3965311,Thursday,January
2019-01-13,Alabama,Birmingham,700 block of 5th Ave N,,,,,,,2019,male,Sgt. Wytasha Carter,Adult 18+,,52.4796992,-1.9026911,Sunday,January
2019-01-20,Alabama,Mobile,8350 Jeff Hamilton Road Extension,,,,,,,2019,male,Officer Sean Tuder,Adult 18+,,30.6867339,-88.0848929,Sunday,January
2019-01-25,New York,Corona (Queens),69th Lane,,,,,,,2019,male,Nicholas Mencaroni,Adult 18+,,40.7469593,-73.8601456,Friday,January
2019-02-02,Ohio,Cincinnati,370 St Andrews Dr,,,,,,,2019,male,Detective Bill Brewer,Adult 18+,,39.1014537,-84.5124602,Saturday,February
2019-02-04,Virginia,Farmville,1536 Cumberland Rd,,,,,,,2019,male,Trooper Lucas B. Dowell,Adult 18+,,37.3024713,-78.3923813,Monday,February
2019-02-06,Wisconsin,Milwaukee,2900 block of S 12th St,,,,,,,2019,male,Officer Matthew Rittner,Adult 18+,,43.0349931,-87.922497,Wednesday,February
2019-02-11,Texas,Huntsville,810 Farm to Market Rd 2821,,,,,,,2019,male,Officer,Adult 18+,,34.729847,-86.5859011,Monday,February
2019-02-12,New York,Corona (Queens),9162 120th St,,,,,,,2019,male,Det. Brian Simonsen,Adult 18+,,40.7469593,-73.8601456,Tuesday,February
2019-02-23,Tennessee,Blountville,3606 US 11W,,,,,,,2019,male,Deputy Steve Hinkle,Adult 18+,,36.533767,-82.33343531171823,Saturday,February
2019-03-05,Texas,Midland,3306 Eagle Cove,,,,,,,2019,male,Officer Nathan Hayden Heidelberg,Adult 18+,,31.9973662,-102.077948,Tuesday,March
2019-03-07,Illinois,Rockford,747 N Bell School Rd,,,,,,,2019,male,Deputy Jacob Keltner,Adult 18+,,42.2713945,-89.093966,Thursday,March
2019-03-19,Washington,Kittitas,Pierce St and 6th Ave,,,,,,,2019,male,Deputy Ryan Thompson,Adult 18+,,47.1057471,-120.5849305,Tuesday,March
2019-03-22,Texas,San Elizario,1000 block of Chicken Ranch Rd,,,,,,,2019,male,Deputy Peter Herrera,Adult 18+,,31.5869828,-106.266011,Friday,March
2019-04-06,Texas,Edinburg,1500 block of S Maltese St,,,,,,,2019,male,Trooper Moises Sanchez,Adult 18+,,55.9533456,-3.1883749,Saturday,April
2019-04-13,Washington,Kalama,100 block of Fallert Rd,,,,,,,2019,male,Deputy Justin DeRosier,Adult 18+,,49.3780921,2.4141907,Saturday,April
2019-04-21,California,Montebello,1600 W Beverly Blvd,,,,,,,2019,male,Officer Kenneth Utsinger,Adult 18+,,34.0159398,-118.111975,Sunday,April
2019-05-04,North Carolina,Mooresville,W Plaza Dr,,,,,,,2019,male,Officer Jordan Harris Sheldon,Adult 18+,,35.5848596,-80.8100724,Saturday,May
2019-05-05,Mississippi,Biloxi,170 Porter Ave,,,,,,,2019,male,Officer Robert McKeithen,Adult 18+,,30.4007626,-88.8893818,Sunday,May
2019-05-11,Georgia,Savannah,2300 block of Bull St,,,,,,,2019,male,Sgt. Kelvin Ansari,Adult 18+,,32.0790074,-81.0921335,Saturday,May
2019-05-19,Alabama,Auburn,4477 Co Rd 137,,,,,,,2019,male,Officer William Buechner,Adult 18+,,32.6098566,-85.4807825,Sunday,May
2019-06-05,New York,Corona (Queens),6890 Burns St,,,,,,,2019,male,Deputy Chief Steven Silks,Adult 18+,,40.7469593,-73.8601456,Wednesday,June
2019-06-06,New York,Brooklyn,Belt Pkwy,,,,,,,2019,male,Det. Joseph Calabrese,Adult 18+,,40.6526006,-73.9497211,Thursday,June
2019-06-07,Pennsylvania,Philadelphia,100 Broad St,,,,,,,2019,male,Deputy Dante Austin,Adult 18+,,39.9527237,-75.1635262,Friday,June
2019-06-10,California,Alhambra,2531 W Valley Blvd,,,,,,,2019,male,Deputy Joseph Solano,Adult 18+,,37.17605995,-3.5881102773279347,Monday,June
2019-06-14,New York,Staten Island,65 Wilcox St,,,,,,,2019,male,Officer Mike Caddy,Adult 18+,,40.5834557,-74.1496048,Friday,June
2019-06-19,California,Sacramento,Redwood Ave and Edgewater Rd,,,,,,,2019,female,Ofc. Tara O'Sullivan,Adult 18+,,38.5810606,-121.493895,Wednesday,June
2019-06-20,Texas,Mission,S Stewart Rd and US-83 BUS,,,,,,,2019,male,Corporal Jose Luis Espericueta,Adult 18+,,26.2159066,-98.3252932,Thursday,June
2019-06-23,Missouri,Saint Louis,6250 Page Ave,,,,,,,2019,male,Officer Michael Langsdorf,Adult 18+,,38.6280278,-90.1910154,Sunday,June
2019-06-25,Illinois,Avon,5200 block of Troy Rd,,,,,,,2019,male,Deputy Troy Chisum,Adult 18+,,48.4048867,2.7207225,Tuesday,June
2019-06-26,New York,Hicksville,,,,,,,,2019,male,Ofc. Kevin Preiss,Adult 18+,,40.7681926,-73.5238207,Wednesday,June
2019-07-07,Georgia,Gainesville,43 Highland Ave,,,,,,,2019,male,Deputy Nicolas Dixon,Adult 18+,,29.6519684,-82.3249846,Sunday,July
2019-07-17,Texas,Austin,90 Rainey St,,,,,,,2019,male,SSA Salvatore Cincinelli,Adult 18+,,30.2711286,-97.7436995,Wednesday,July
2019-07-18,Arkansas,Leslie,2020 Flag Road,,,,,,,2019,male,Deputy Sgt. Mike Stephen,Adult 18+,,37.082981,-83.3750732,Thursday,July
2019-07-27,California,Los Angeles,Avenue 26 and Humboldt St,,,,,,,2019,male,Officer Juan Jose Diaz,Adult 18+,,34.0536909,-118.242766,Saturday,July
2019-07-27,New York,Staten Island,62A Francine Ct,,,,,,,2019,male,Sgt. Terrance McAvoy,Adult 18+,,40.5834557,-74.1496048,Saturday,July
2019-08-10,Georgia,Tennille,,,,,,,,2019,male,Sheriff Thomas Smith,Adult 18+,,32.9359886,-82.8115273,Saturday,August
2019-08-12,California,Riverside,I-215 and Eastridge Ave,,,,,,,2019,male,Officer Andre Moye,Adult 18+,,33.9533546,-117.3961623,Monday,August
2019-08-13,New York,Yonkers,525 Shoreview Dr,,,,,,,2019,male,Officer Johnny Rios,Adult 18+,,40.9312099,-73.8987469,Tuesday,August
2019-08-14,New York,Corona (Queens),133-25 Francis Lewis Blvd,,,,,,,2019,male,Ofc. Robert Echeverria,Adult 18+,,40.7469593,-73.8601456,Wednesday,August
2019-08-21,Arizona,Tucson,110 W Congress St,,,,,,,2019,male,Officer Brian Krumm,Adult 18+,,32.2228765,-110.9748477,Wednesday,August
2019-08-23,Texas,Bruceville (Bruceville Eddy),101 Soules Cir,,,,,,,2019,male,Police Chief Nathan Sodek,Adult 18+,,31.3219212,-97.2390509,Friday,August
2019-08-23,Illinois,East Saint Louis,1426 N 42nd St,,,,,,,2019,male,Trooper Nicholas Hopkins,Adult 18+,,38.6133731,-90.14629,Friday,August
2019-09-02,New York,Staten Island,Wainwright Ave,,,,,,,2019,male,Sgt. Edward Rosa,Adult 18+,,40.5834557,-74.1496048,Monday,September
2019-09-11,New York,Goshen,5 Greenwood Dr,,,,,,,2019,male,Jose 'Joey' Pabon,Adult 18+,,41.5824086,-85.834366,Wednesday,September
2019-09-14,California,Newark,38080 Birch St,,,,,,,2019,male,,Adult 18+,,40.735657,-74.1723667,Saturday,September
2019-09-16,Alabama,Tuscaloosa,17th St and 33rd Ave,,,,,,,2019,male,Officer Dornell Cousette,Adult 18+,,33.2095614,-87.5675258,Monday,September
2019-09-16,Illinois,Chicago,N Caldwell Ave and Touhy Ave,,,,,,,2019,male,Officer Paul Escamilla,Adult 18+,,41.8755616,-87.6244212,Monday,September
2019-09-20,Louisiana,Mandeville,US 190 and LA 22,,,,,,,2019,male,Captain Vincent Liberto Jr.,Adult 18+,,49.2206407,1.0116837,Friday,September
2019-09-21,Illinois,Chicago,8300 block of South Wabash Ave,,,,,,,2019,male,Officer James Crawford [ret],Adult 18+,,41.8755616,-87.6244212,Saturday,September
2019-09-27,Texas,Houston,14807 Willancy Ct,,,,,,,2019,male,Deputy Sandeep Dhaliwal,Adult 18+,,29.7589382,-95.3676974,Friday,September
2019-09-29,New York,Bronx,1145 E 229th St,,,,,,,2019,male,Officer Brian Mulkeen,Adult 18+,,40.851039,-73.84025027765061,Sunday,September
2019-10-14,Maryland,Silver Spring,786 Ellsworth Dr,,,,,,,2019,male,Officer Thomas J. Bomba,Adult 18+,,38.9997621,-77.02403709829767,Monday,October
2019-10-15,New York,Corona (Queens),75-79 178th St,,,,,,,2019,male,Sgt Linhong Li,Adult 18+,,40.7469593,-73.8601456,Tuesday,October
2019-10-23,California,Placerville,4740 Sand Ridge Rd,,,,,,,2019,male,Deputy Brian Ishmael,Adult 18+,,38.7296252,-120.798546,Wednesday,October
2019-11-02,New York,Penfield,Empire Blvd,,,,,,,2019,male,"Officer Manuel ""Manny "" Ortiz",Adult 18+,,43.1301133,-77.4759588,Saturday,November
2019-11-04,Ohio,Dayton,1454 Ruskin Rd,,,,,,,2019,male,Detective Jorge DelRio,Adult 18+,,39.7589478,-84.1916069,Monday,November
2019-11-19,Georgia,Augusta,1713 Martin Luther King Jr Blvd,,,,,,,2019,male,Investigator Cecil Ridley,Adult 18+,,33.4709714,-81.9748429,Tuesday,November
2019-11-20,Michigan,Detroit,20040 block of Wyoming Ave,,,,,,,2019,male,Officer Rasheen McClain,Adult 18+,,42.3315509,-83.0466403,Wednesday,November
2019-11-23,Alabama,Hayneville,15 W Tuskeena St,,,,,,,2019,male,Sheriff Big John Williams,Adult 18+,,32.1840315,-86.5802533,Saturday,November
2019-12-06,Alabama,Huntsville,Levert St and Oakwood Ave,,,,,,,2019,male,STAC Officer Billy Clardy III,Adult 18+,,34.729847,-86.5859011,Friday,December
2019-12-07,Arkansas,Fayetteville,100 W Rock St,,,,,,,2019,male,Officer Stephen Carr,Adult 18+,,36.0625843,-94.1574328,Saturday,December
2019-12-07,Texas,Houston,7400 block of Avenue L,,,,,,,2019,male,Sergeant Christopher Brewster,Adult 18+,,29.7589382,-95.3676974,Saturday,December
2019-12-10,New Jersey,Jersey City,223 Martin Luther King Dr,,,,,,,2019,male,Detective Joseph Seals,Adult 18+,,40.7215682,-74.047455,Tuesday,December
2019-12-19,Georgia,Cairo,100 block of Wight Rd,,,,,,,2019,male,Chief Keith Sandefur [ret],Adult 18+,,30.0443879,31.2357257,Thursday,December
2019-12-31,Texas,Gary (Gary City),FM 10 and FM 2260,,,,,,,2019,male,Deputy Chris Dickerson,Adult 18+,,32.0287769,-94.3710335,Tuesday,December
2020-11-24,Illinois,Chicago,8100 block of S Bennett Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,41.8755616,-87.6244212,Tuesday,November
2020-11-24,Arkansas,Mountain Home,600 block of Cooper Estates Dr,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,43.1329504,-115.691197,Tuesday,November
2020-11-24,Missouri,Saint Louis,2800 block of Lucas and Hunt Rd,1.0,1.0,0.0,0.0,1.0,,2020,,,,2.0,38.6280278,-90.1910154,Tuesday,November
2020-11-24,Oklahoma,Chattanooga,604 Monroe Ave,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,35.0457219,-85.3094883,Tuesday,November
2020-11-24,Pennsylvania,Philadelphia,3100 block of Arizona St,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,39.9527237,-75.1635262,Tuesday,November
2020-11-24,Pennsylvania,Philadelphia,5600 block of N 4th St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.9527237,-75.1635262,Tuesday,November
2020-11-24,Virginia,Lynchburg,3736 Candlers Mountain Rd,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,37.4137536,-79.1422464,Tuesday,November
2020-11-24,Florida,Lithia,15000 Block of Starling Water Dr,0.0,0.0,0.0,1.0,0.0,,2020,,,,1.0,37.4781901,-79.7514284,Tuesday,November
2020-11-24,California,Bellflower,8800 block of Burton St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,33.8825705,-118.1167679,Tuesday,November
2020-11-24,Virginia,Glen Allen,4916 Merlin Lane,0.0,1.0,0.0,1.0,0.0,,2020,,,,2.0,37.316934,-90.02781236389168,Tuesday,November
2020-11-24,Texas,San Benito,1675 Calle Rancho Grande W,0.0,2.0,0.0,1.0,0.0,,2020,,,,3.0,36.6248089,-121.1177379,Tuesday,November
2020-11-24,Virginia,Herndon,1000 block of Queens Ct,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,39.909726,-100.785153,Tuesday,November
2020-11-24,Louisiana,Baker,5100 block of Weston Ave,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,0.19541795,-176.47793588059142,Tuesday,November
2020-11-24,Illinois,Chicago,7859 S State St,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,41.8755616,-87.6244212,Tuesday,November
2020-11-24,North Carolina,Durham,1200 block of Dawkins St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,35.996653,-78.9018053,Tuesday,November
2020-11-24,Georgia,Atlanta,1800 block of Tiger Flowers Dr,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,33.7489924,-84.3902644,Tuesday,November
2020-11-24,Texas,San Marcos,1975 Aquarena Springs Dr,0.0,0.0,0.0,1.0,3.0,,2020,,,,1.0,29.8826436,-97.9405828,Tuesday,November
2020-11-24,Florida,Clermont,11328 Avenida Augusta,0.0,2.0,0.0,1.0,0.0,,2020,,,,3.0,49.3780921,2.4141907,Tuesday,November
2020-11-24,South Dakota,Rapid City,8980 US-16,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,44.0806041,-103.2280239,Tuesday,November
2020-11-24,Michigan,Detroit,King Richard St and Whittier Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,42.3315509,-83.0466403,Tuesday,November
2020-11-24,Ohio,Cincinnati,Meredith Dr and Hamilton Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.1014537,-84.5124602,Tuesday,November
2020-11-24,Pennsylvania,Mc Kees Rocks (Mckees Rocks),900 block of 3rd St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,40.476112,-80.05176133472763,Tuesday,November
2020-11-24,Ohio,Dayton,2654 N Gettysburg Ave,0.0,3.0,0.0,0.0,1.0,,2020,,,,3.0,39.7589478,-84.1916069,Tuesday,November
2020-11-24,Illinois,Decatur,1400 block of E Moore St,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,39.8454163,-88.9524151,Tuesday,November
2020-11-24,Missouri,Saint Louis,5590 W Florissant Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,38.6280278,-90.1910154,Tuesday,November
2020-11-24,Florida,Deerfield Beach,800 block of SE 2nd Place,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,26.318342,-80.0996306,Tuesday,November
2020-11-24,Tennessee,Nashville,I-24 and Shelby Ave,1.0,2.0,1.0,0.0,1.0,,2020,,,,4.0,36.1622767,-86.7742984,Tuesday,November
2020-11-24,New Jersey,Elizabeth,100 block of W Grand Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,40.6639916,-74.2107006,Tuesday,November
2020-11-24,Georgia,Hephzibah,3032 Tobacco Rd,1.0,1.0,0.0,0.0,1.0,,2020,,,,2.0,33.3140311,-82.0967857,Tuesday,November
2020-11-24,New Mexico,Deming,300 block of W Spruce St,0.0,0.0,0.0,1.0,0.0,,2020,,,,1.0,32.2627416,-107.7581979,Tuesday,November
2020-11-24,New York,Corona (Queens),145-86 179th St,2.0,0.0,0.0,1.0,0.0,,2020,,,,3.0,40.7469593,-73.8601456,Tuesday,November
2020-11-24,Minnesota,Minneapolis,3800 block of Girard Ave N,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,44.9772995,-93.2654692,Tuesday,November
2020-11-24,Texas,Katy,19458 Cypress Arbor Dr,0.0,1.0,0.0,1.0,0.0,,2020,,,,2.0,29.7857853,-95.8243956,Tuesday,November
2020-11-24,Louisiana,Shreveport,Powell St and Broadway Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,32.4707862,-93.7559378,Tuesday,November
2020-11-24,Pennsylvania,Aliquippa,Davis St and Wykes St,0.0,1.0,0.0,0.0,2.0,,2020,,,,1.0,40.6102386,-80.267726,Tuesday,November
2020-11-24,Minnesota,Cass Lake,15000 block of Roosevelt Rd SE,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,47.379398,-94.60415,Tuesday,November
2020-11-25,Pennsylvania,Philadelphia,2900 block of N 26th St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.9527237,-75.1635262,Wednesday,November
2020-11-25,Pennsylvania,Philadelphia,5200 block of Frankford Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.9527237,-75.1635262,Wednesday,November
2020-11-25,Indiana,Michigan City,200 block of Fir St,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,41.7075394,-86.8950297,Wednesday,November
2020-11-25,Pennsylvania,Philadelphia,3100 block of N Broad St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.9527237,-75.1635262,Wednesday,November
2020-11-25,Georgia,Washington,100 block of Riverside Dr,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,38.8950368,-77.0365427,Wednesday,November
2020-11-25,California,Vallejo,100 Denton Ct,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,38.1040864,-122.2566367,Wednesday,November
2020-11-25,California,Los Angeles,Simpson Ave and Vanowen St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,34.0536909,-118.242766,Wednesday,November
2020-11-25,North Carolina,Rose Hill,3333 US-117 S,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,34.8282235,-78.0230417,Wednesday,November
2020-11-25,Michigan,Flint,3102 Fox Cir,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,43.0161693,-83.6900211,Wednesday,November
